timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/24 10:07:01.876, 30 %, 0 %, 623 MiB, 46068 MiB, 106.69 W
2026/04/24 10:07:11.877, 31 %, 0 %, 623 MiB, 46068 MiB, 106.68 W
2026/04/24 10:07:21.878, 30 %, 0 %, 623 MiB, 46068 MiB, 106.71 W
2026/04/24 10:07:31.879, 30 %, 0 %, 623 MiB, 46068 MiB, 106.92 W
2026/04/24 10:07:41.880, 30 %, 0 %, 623 MiB, 46068 MiB, 107.12 W
2026/04/24 10:07:51.881, 30 %, 0 %, 623 MiB, 46068 MiB, 107.06 W
2026/04/24 10:08:01.882, 30 %, 0 %, 623 MiB, 46068 MiB, 106.72 W
2026/04/24 10:08:11.883, 30 %, 0 %, 623 MiB, 46068 MiB, 106.70 W
2026/04/24 10:08:21.884, 31 %, 0 %, 623 MiB, 46068 MiB, 106.67 W
2026/04/24 10:08:31.886, 30 %, 0 %, 623 MiB, 46068 MiB, 106.94 W
2026/04/24 10:08:41.887, 30 %, 0 %, 623 MiB, 46068 MiB, 107.03 W
2026/04/24 10:08:51.887, 30 %, 0 %, 623 MiB, 46068 MiB, 107.15 W
2026/04/24 10:09:01.888, 30 %, 0 %, 623 MiB, 46068 MiB, 107.10 W
2026/04/24 10:09:11.889, 30 %, 0 %, 623 MiB, 46068 MiB, 107.18 W
2026/04/24 10:09:21.890, 30 %, 0 %, 623 MiB, 46068 MiB, 107.25 W
2026/04/24 10:09:31.891, 30 %, 0 %, 623 MiB, 46068 MiB, 106.96 W
2026/04/24 10:09:41.892, 30 %, 0 %, 623 MiB, 46068 MiB, 106.56 W
2026/04/24 10:09:51.893, 30 %, 0 %, 623 MiB, 46068 MiB, 106.40 W
2026/04/24 10:10:01.894, 30 %, 0 %, 623 MiB, 46068 MiB, 106.63 W
2026/04/24 10:10:11.895, 30 %, 0 %, 623 MiB, 46068 MiB, 106.61 W
2026/04/24 10:10:21.896, 30 %, 0 %, 623 MiB, 46068 MiB, 106.89 W
2026/04/24 10:10:31.897, 30 %, 0 %, 623 MiB, 46068 MiB, 107.01 W
2026/04/24 10:10:41.898, 30 %, 0 %, 623 MiB, 46068 MiB, 107.07 W
2026/04/24 10:10:51.900, 30 %, 0 %, 623 MiB, 46068 MiB, 106.72 W
2026/04/24 10:11:01.900, 30 %, 0 %, 623 MiB, 46068 MiB, 106.94 W
2026/04/24 10:11:11.901, 30 %, 0 %, 623 MiB, 46068 MiB, 107.01 W
2026/04/24 10:11:21.902, 30 %, 0 %, 623 MiB, 46068 MiB, 107.06 W
2026/04/24 10:11:31.903, 30 %, 0 %, 623 MiB, 46068 MiB, 107.16 W
2026/04/24 10:11:41.904, 30 %, 0 %, 623 MiB, 46068 MiB, 107.04 W
2026/04/24 10:11:51.905, 30 %, 0 %, 623 MiB, 46068 MiB, 107.07 W
2026/04/24 10:12:01.906, 30 %, 0 %, 619 MiB, 46068 MiB, 106.78 W
2026/04/24 10:12:11.907, 30 %, 0 %, 623 MiB, 46068 MiB, 106.77 W
2026/04/24 10:12:21.908, 30 %, 0 %, 623 MiB, 46068 MiB, 106.69 W
2026/04/24 10:12:31.909, 30 %, 0 %, 623 MiB, 46068 MiB, 107.02 W
2026/04/24 10:12:41.910, 30 %, 0 %, 623 MiB, 46068 MiB, 107.13 W
2026/04/24 10:12:51.911, 30 %, 0 %, 623 MiB, 46068 MiB, 107.24 W
2026/04/24 10:13:01.912, 30 %, 0 %, 623 MiB, 46068 MiB, 107.31 W
2026/04/24 10:13:11.913, 30 %, 0 %, 623 MiB, 46068 MiB, 107.35 W
2026/04/24 10:13:21.914, 30 %, 0 %, 623 MiB, 46068 MiB, 107.74 W
2026/04/24 10:13:31.915, 30 %, 0 %, 623 MiB, 46068 MiB, 107.58 W
2026/04/24 10:13:41.916, 31 %, 0 %, 623 MiB, 46068 MiB, 107.70 W
2026/04/24 10:13:51.917, 30 %, 0 %, 623 MiB, 46068 MiB, 107.58 W
2026/04/24 10:14:01.918, 30 %, 0 %, 623 MiB, 46068 MiB, 107.87 W
2026/04/24 10:14:11.919, 30 %, 0 %, 623 MiB, 46068 MiB, 107.86 W
2026/04/24 10:14:21.920, 30 %, 0 %, 623 MiB, 46068 MiB, 107.85 W
2026/04/24 10:14:31.921, 30 %, 0 %, 623 MiB, 46068 MiB, 108.03 W
2026/04/24 10:14:41.922, 30 %, 0 %, 623 MiB, 46068 MiB, 108.04 W
2026/04/24 10:14:51.923, 30 %, 0 %, 623 MiB, 46068 MiB, 108.07 W
2026/04/24 10:15:01.924, 30 %, 0 %, 623 MiB, 46068 MiB, 108.29 W
2026/04/24 10:15:11.925, 30 %, 0 %, 623 MiB, 46068 MiB, 107.94 W
2026/04/24 10:15:21.926, 30 %, 0 %, 623 MiB, 46068 MiB, 107.94 W
2026/04/24 10:15:31.927, 30 %, 0 %, 623 MiB, 46068 MiB, 108.28 W
2026/04/24 10:15:41.928, 31 %, 0 %, 623 MiB, 46068 MiB, 108.19 W
2026/04/24 10:15:51.929, 30 %, 0 %, 623 MiB, 46068 MiB, 108.27 W
2026/04/24 10:16:01.930, 30 %, 0 %, 623 MiB, 46068 MiB, 108.22 W
2026/04/24 10:16:11.931, 30 %, 0 %, 623 MiB, 46068 MiB, 108.32 W
2026/04/24 10:16:21.932, 30 %, 0 %, 623 MiB, 46068 MiB, 108.35 W
2026/04/24 10:16:31.933, 30 %, 0 %, 623 MiB, 46068 MiB, 108.37 W
2026/04/24 10:16:41.934, 30 %, 0 %, 623 MiB, 46068 MiB, 108.41 W
2026/04/24 10:16:51.935, 30 %, 0 %, 623 MiB, 46068 MiB, 108.43 W
2026/04/24 10:17:01.937, 30 %, 0 %, 623 MiB, 46068 MiB, 108.50 W
2026/04/24 10:17:11.938, 30 %, 0 %, 623 MiB, 46068 MiB, 108.44 W
2026/04/24 10:17:21.939, 30 %, 0 %, 623 MiB, 46068 MiB, 108.54 W
2026/04/24 10:17:31.940, 30 %, 0 %, 623 MiB, 46068 MiB, 108.55 W
2026/04/24 10:17:41.941, 30 %, 0 %, 623 MiB, 46068 MiB, 108.51 W
2026/04/24 10:17:51.942, 30 %, 0 %, 623 MiB, 46068 MiB, 108.64 W
2026/04/24 10:18:01.943, 30 %, 0 %, 623 MiB, 46068 MiB, 108.72 W
2026/04/24 10:18:11.944, 31 %, 0 %, 623 MiB, 46068 MiB, 108.83 W
2026/04/24 10:18:21.945, 31 %, 0 %, 623 MiB, 46068 MiB, 108.75 W
2026/04/24 10:18:31.946, 30 %, 0 %, 623 MiB, 46068 MiB, 108.69 W
2026/04/24 10:18:41.947, 30 %, 0 %, 623 MiB, 46068 MiB, 108.66 W
2026/04/24 10:18:51.948, 30 %, 0 %, 623 MiB, 46068 MiB, 108.73 W
2026/04/24 10:19:01.949, 30 %, 0 %, 623 MiB, 46068 MiB, 108.69 W
2026/04/24 10:19:11.950, 30 %, 0 %, 623 MiB, 46068 MiB, 108.69 W
2026/04/24 10:19:21.951, 31 %, 0 %, 623 MiB, 46068 MiB, 108.82 W
2026/04/24 10:19:31.952, 31 %, 0 %, 623 MiB, 46068 MiB, 108.74 W
2026/04/24 10:19:41.953, 30 %, 0 %, 623 MiB, 46068 MiB, 108.67 W
2026/04/24 10:19:51.954, 30 %, 0 %, 623 MiB, 46068 MiB, 108.71 W
2026/04/24 10:20:01.956, 30 %, 0 %, 623 MiB, 46068 MiB, 108.93 W
2026/04/24 10:20:11.957, 30 %, 0 %, 623 MiB, 46068 MiB, 107.34 W
2026/04/24 10:20:21.957, 30 %, 0 %, 623 MiB, 46068 MiB, 108.37 W
2026/04/24 10:20:31.958, 30 %, 0 %, 623 MiB, 46068 MiB, 108.69 W
2026/04/24 10:20:41.959, 30 %, 0 %, 623 MiB, 46068 MiB, 108.66 W
2026/04/24 10:20:51.960, 30 %, 0 %, 623 MiB, 46068 MiB, 108.51 W
2026/04/24 10:21:01.961, 30 %, 0 %, 623 MiB, 46068 MiB, 108.59 W
2026/04/24 10:21:11.962, 30 %, 0 %, 623 MiB, 46068 MiB, 108.51 W
2026/04/24 10:21:21.963, 30 %, 0 %, 623 MiB, 46068 MiB, 108.54 W
2026/04/24 10:21:31.964, 30 %, 0 %, 623 MiB, 46068 MiB, 108.32 W
2026/04/24 10:21:41.965, 30 %, 0 %, 623 MiB, 46068 MiB, 108.46 W
2026/04/24 10:21:51.966, 30 %, 0 %, 623 MiB, 46068 MiB, 108.18 W
2026/04/24 10:22:01.967, 30 %, 0 %, 623 MiB, 46068 MiB, 108.29 W
2026/04/24 10:22:11.968, 30 %, 0 %, 623 MiB, 46068 MiB, 108.34 W
2026/04/24 10:22:21.969, 30 %, 0 %, 623 MiB, 46068 MiB, 108.13 W
2026/04/24 10:22:31.970, 30 %, 0 %, 623 MiB, 46068 MiB, 108.29 W
2026/04/24 10:22:41.971, 30 %, 0 %, 623 MiB, 46068 MiB, 108.34 W
2026/04/24 10:22:51.972, 30 %, 0 %, 623 MiB, 46068 MiB, 108.51 W
2026/04/24 10:23:01.973, 30 %, 0 %, 623 MiB, 46068 MiB, 108.43 W
2026/04/24 10:23:11.974, 30 %, 0 %, 623 MiB, 46068 MiB, 108.44 W
2026/04/24 10:23:21.975, 30 %, 0 %, 623 MiB, 46068 MiB, 108.41 W
2026/04/24 10:23:31.976, 30 %, 0 %, 623 MiB, 46068 MiB, 108.22 W
2026/04/24 10:23:41.977, 30 %, 0 %, 623 MiB, 46068 MiB, 108.26 W
2026/04/24 10:23:51.978, 30 %, 0 %, 623 MiB, 46068 MiB, 108.13 W
2026/04/24 10:24:01.979, 30 %, 0 %, 623 MiB, 46068 MiB, 108.13 W
2026/04/24 10:24:11.980, 30 %, 0 %, 623 MiB, 46068 MiB, 108.37 W
2026/04/24 10:24:21.982, 30 %, 0 %, 623 MiB, 46068 MiB, 108.06 W
2026/04/24 10:24:31.983, 30 %, 0 %, 623 MiB, 46068 MiB, 108.00 W
2026/04/24 10:24:41.984, 30 %, 0 %, 623 MiB, 46068 MiB, 107.87 W
2026/04/24 10:24:51.985, 30 %, 0 %, 623 MiB, 46068 MiB, 107.96 W
2026/04/24 10:25:01.986, 30 %, 0 %, 623 MiB, 46068 MiB, 108.14 W
2026/04/24 10:25:11.987, 30 %, 0 %, 623 MiB, 46068 MiB, 108.07 W
2026/04/24 10:25:21.988, 30 %, 0 %, 623 MiB, 46068 MiB, 107.94 W
2026/04/24 10:25:31.989, 30 %, 0 %, 623 MiB, 46068 MiB, 107.69 W
2026/04/24 10:25:41.990, 30 %, 0 %, 623 MiB, 46068 MiB, 107.84 W
2026/04/24 10:25:51.991, 30 %, 0 %, 623 MiB, 46068 MiB, 106.32 W
2026/04/24 10:26:01.992, 30 %, 0 %, 623 MiB, 46068 MiB, 107.70 W
2026/04/24 10:26:11.993, 30 %, 0 %, 623 MiB, 46068 MiB, 107.81 W
2026/04/24 10:26:21.994, 30 %, 0 %, 623 MiB, 46068 MiB, 107.56 W
2026/04/24 10:26:31.995, 30 %, 0 %, 623 MiB, 46068 MiB, 107.36 W
2026/04/24 10:26:41.996, 30 %, 0 %, 623 MiB, 46068 MiB, 107.49 W
2026/04/24 10:26:51.997, 30 %, 0 %, 623 MiB, 46068 MiB, 107.45 W
2026/04/24 10:27:01.998, 30 %, 0 %, 623 MiB, 46068 MiB, 107.55 W
2026/04/24 10:27:11.999, 30 %, 0 %, 623 MiB, 46068 MiB, 107.62 W
2026/04/24 10:27:22.000, 30 %, 0 %, 623 MiB, 46068 MiB, 107.67 W
2026/04/24 10:27:32.001, 30 %, 0 %, 623 MiB, 46068 MiB, 107.60 W
2026/04/24 10:27:42.002, 31 %, 0 %, 623 MiB, 46068 MiB, 107.70 W
2026/04/24 10:27:52.004, 30 %, 0 %, 623 MiB, 46068 MiB, 107.82 W
2026/04/24 10:28:02.005, 31 %, 0 %, 623 MiB, 46068 MiB, 107.67 W
2026/04/24 10:28:12.005, 30 %, 0 %, 623 MiB, 46068 MiB, 107.68 W
2026/04/24 10:28:22.006, 30 %, 0 %, 623 MiB, 46068 MiB, 105.83 W
2026/04/24 10:28:32.007, 30 %, 0 %, 623 MiB, 46068 MiB, 107.65 W
2026/04/24 10:28:42.008, 30 %, 0 %, 623 MiB, 46068 MiB, 107.42 W
2026/04/24 10:28:52.009, 30 %, 0 %, 623 MiB, 46068 MiB, 107.51 W
2026/04/24 10:29:02.011, 30 %, 0 %, 623 MiB, 46068 MiB, 107.47 W
2026/04/24 10:29:12.012, 30 %, 0 %, 623 MiB, 46068 MiB, 107.52 W
2026/04/24 10:29:22.013, 30 %, 0 %, 623 MiB, 46068 MiB, 107.44 W
2026/04/24 10:29:32.014, 30 %, 0 %, 623 MiB, 46068 MiB, 107.49 W
2026/04/24 10:29:42.015, 30 %, 0 %, 623 MiB, 46068 MiB, 107.62 W
2026/04/24 10:29:52.016, 30 %, 0 %, 623 MiB, 46068 MiB, 107.65 W
2026/04/24 10:30:02.017, 30 %, 0 %, 623 MiB, 46068 MiB, 107.74 W
2026/04/24 10:30:12.018, 30 %, 0 %, 623 MiB, 46068 MiB, 107.32 W
2026/04/24 10:30:22.019, 30 %, 0 %, 623 MiB, 46068 MiB, 107.26 W
2026/04/24 10:30:32.020, 31 %, 0 %, 623 MiB, 46068 MiB, 107.23 W
2026/04/24 10:30:42.021, 30 %, 0 %, 623 MiB, 46068 MiB, 107.31 W
2026/04/24 10:30:52.022, 30 %, 0 %, 623 MiB, 46068 MiB, 107.40 W
2026/04/24 10:31:02.023, 31 %, 0 %, 623 MiB, 46068 MiB, 107.52 W
2026/04/24 10:31:12.024, 30 %, 0 %, 623 MiB, 46068 MiB, 107.51 W
2026/04/24 10:31:22.025, 30 %, 0 %, 623 MiB, 46068 MiB, 107.65 W
2026/04/24 10:31:32.026, 31 %, 0 %, 623 MiB, 46068 MiB, 107.62 W
2026/04/24 10:31:42.027, 30 %, 0 %, 623 MiB, 46068 MiB, 107.58 W
2026/04/24 10:31:52.028, 30 %, 0 %, 623 MiB, 46068 MiB, 107.73 W
2026/04/24 10:32:02.029, 30 %, 0 %, 623 MiB, 46068 MiB, 107.35 W
2026/04/24 10:32:12.030, 31 %, 0 %, 623 MiB, 46068 MiB, 107.26 W
2026/04/24 10:32:22.031, 30 %, 0 %, 623 MiB, 46068 MiB, 106.98 W
2026/04/24 10:32:32.032, 30 %, 0 %, 623 MiB, 46068 MiB, 107.06 W
2026/04/24 10:32:42.033, 30 %, 0 %, 623 MiB, 46068 MiB, 107.06 W
2026/04/24 10:32:52.034, 30 %, 0 %, 623 MiB, 46068 MiB, 107.17 W
2026/04/24 10:33:02.035, 30 %, 0 %, 623 MiB, 46068 MiB, 107.34 W
2026/04/24 10:33:12.036, 31 %, 0 %, 623 MiB, 46068 MiB, 107.30 W
2026/04/24 10:33:22.037, 30 %, 0 %, 623 MiB, 46068 MiB, 107.01 W
2026/04/24 10:33:32.038, 30 %, 0 %, 623 MiB, 46068 MiB, 107.10 W
2026/04/24 10:33:42.039, 30 %, 0 %, 623 MiB, 46068 MiB, 107.26 W
2026/04/24 10:33:52.040, 30 %, 0 %, 623 MiB, 46068 MiB, 107.27 W
2026/04/24 10:34:02.041, 30 %, 0 %, 623 MiB, 46068 MiB, 107.23 W
2026/04/24 10:34:12.042, 30 %, 0 %, 623 MiB, 46068 MiB, 107.23 W
2026/04/24 10:34:22.043, 30 %, 0 %, 623 MiB, 46068 MiB, 107.36 W
2026/04/24 10:34:32.044, 30 %, 0 %, 623 MiB, 46068 MiB, 107.46 W
2026/04/24 10:34:42.045, 30 %, 0 %, 623 MiB, 46068 MiB, 106.21 W
2026/04/24 10:34:52.046, 30 %, 0 %, 623 MiB, 46068 MiB, 107.45 W
2026/04/24 10:35:02.047, 30 %, 0 %, 623 MiB, 46068 MiB, 107.63 W
2026/04/24 10:35:12.048, 30 %, 0 %, 623 MiB, 46068 MiB, 107.61 W
2026/04/24 10:35:22.049, 30 %, 0 %, 623 MiB, 46068 MiB, 107.52 W
2026/04/24 10:35:32.050, 1 %, 0 %, 623 MiB, 46068 MiB, 105.31 W
2026/04/24 10:35:42.051, 31 %, 0 %, 623 MiB, 46068 MiB, 107.75 W
2026/04/24 10:35:52.052, 30 %, 0 %, 623 MiB, 46068 MiB, 107.59 W
2026/04/24 10:36:02.052, 30 %, 0 %, 623 MiB, 46068 MiB, 107.51 W
2026/04/24 10:36:12.053, 30 %, 0 %, 623 MiB, 46068 MiB, 107.45 W
2026/04/24 10:36:22.054, 30 %, 0 %, 623 MiB, 46068 MiB, 107.63 W
2026/04/24 10:36:32.055, 30 %, 0 %, 623 MiB, 46068 MiB, 107.56 W
2026/04/24 10:36:42.056, 31 %, 0 %, 623 MiB, 46068 MiB, 107.63 W
2026/04/24 10:36:52.057, 31 %, 0 %, 623 MiB, 46068 MiB, 107.58 W
2026/04/24 10:37:02.058, 31 %, 0 %, 623 MiB, 46068 MiB, 107.75 W
2026/04/24 10:37:12.059, 30 %, 0 %, 623 MiB, 46068 MiB, 107.62 W
2026/04/24 10:37:22.060, 30 %, 0 %, 623 MiB, 46068 MiB, 107.58 W
2026/04/24 10:37:32.061, 31 %, 0 %, 623 MiB, 46068 MiB, 107.48 W
2026/04/24 10:37:42.062, 30 %, 0 %, 623 MiB, 46068 MiB, 107.47 W
2026/04/24 10:37:52.063, 31 %, 0 %, 623 MiB, 46068 MiB, 107.42 W
2026/04/24 10:38:02.064, 30 %, 0 %, 623 MiB, 46068 MiB, 107.46 W
2026/04/24 10:38:12.065, 30 %, 0 %, 623 MiB, 46068 MiB, 107.56 W
2026/04/24 10:38:22.066, 30 %, 0 %, 623 MiB, 46068 MiB, 107.65 W
2026/04/24 10:38:32.068, 31 %, 0 %, 623 MiB, 46068 MiB, 107.46 W
2026/04/24 10:38:42.070, 30 %, 0 %, 623 MiB, 46068 MiB, 107.36 W
2026/04/24 10:38:52.071, 30 %, 0 %, 623 MiB, 46068 MiB, 107.39 W
2026/04/24 10:39:02.072, 30 %, 0 %, 623 MiB, 46068 MiB, 107.32 W
2026/04/24 10:39:12.073, 30 %, 0 %, 623 MiB, 46068 MiB, 107.48 W
2026/04/24 10:39:22.074, 30 %, 0 %, 623 MiB, 46068 MiB, 107.52 W
2026/04/24 10:39:32.075, 30 %, 0 %, 623 MiB, 46068 MiB, 107.70 W
2026/04/24 10:39:42.075, 30 %, 0 %, 623 MiB, 46068 MiB, 107.64 W
2026/04/24 10:39:52.076, 30 %, 0 %, 623 MiB, 46068 MiB, 107.66 W
2026/04/24 10:40:02.077, 30 %, 0 %, 623 MiB, 46068 MiB, 107.53 W
2026/04/24 10:40:12.078, 31 %, 0 %, 623 MiB, 46068 MiB, 107.35 W
2026/04/24 10:40:22.079, 30 %, 0 %, 623 MiB, 46068 MiB, 107.32 W
2026/04/24 10:40:32.081, 30 %, 0 %, 623 MiB, 46068 MiB, 107.39 W
2026/04/24 10:40:42.082, 30 %, 0 %, 623 MiB, 46068 MiB, 107.31 W
2026/04/24 10:40:52.083, 30 %, 0 %, 623 MiB, 46068 MiB, 107.56 W
2026/04/24 10:41:02.084, 30 %, 0 %, 623 MiB, 46068 MiB, 106.15 W
2026/04/24 10:41:12.085, 30 %, 0 %, 623 MiB, 46068 MiB, 107.09 W
2026/04/24 10:41:22.086, 30 %, 0 %, 623 MiB, 46068 MiB, 107.25 W
2026/04/24 10:41:32.087, 30 %, 0 %, 623 MiB, 46068 MiB, 107.34 W
2026/04/24 10:41:42.088, 30 %, 0 %, 623 MiB, 46068 MiB, 107.56 W
2026/04/24 10:41:52.088, 30 %, 0 %, 623 MiB, 46068 MiB, 107.47 W
2026/04/24 10:42:02.089, 31 %, 0 %, 623 MiB, 46068 MiB, 107.59 W
2026/04/24 10:42:12.090, 30 %, 0 %, 623 MiB, 46068 MiB, 107.71 W
2026/04/24 10:42:22.091, 30 %, 0 %, 623 MiB, 46068 MiB, 107.55 W
2026/04/24 10:42:32.092, 30 %, 0 %, 623 MiB, 46068 MiB, 107.55 W
2026/04/24 10:42:42.093, 30 %, 0 %, 623 MiB, 46068 MiB, 107.66 W
2026/04/24 10:42:52.094, 30 %, 0 %, 623 MiB, 46068 MiB, 107.74 W
2026/04/24 10:43:02.095, 30 %, 0 %, 623 MiB, 46068 MiB, 107.86 W
2026/04/24 10:43:12.096, 30 %, 0 %, 623 MiB, 46068 MiB, 108.05 W
2026/04/24 10:43:22.097, 30 %, 0 %, 623 MiB, 46068 MiB, 107.95 W
2026/04/24 10:43:32.099, 30 %, 0 %, 623 MiB, 46068 MiB, 107.95 W
2026/04/24 10:43:42.100, 30 %, 0 %, 623 MiB, 46068 MiB, 108.05 W
2026/04/24 10:43:52.101, 30 %, 0 %, 623 MiB, 46068 MiB, 108.04 W
2026/04/24 10:44:02.102, 30 %, 0 %, 623 MiB, 46068 MiB, 107.91 W
2026/04/24 10:44:12.102, 31 %, 0 %, 623 MiB, 46068 MiB, 107.00 W
2026/04/24 10:44:22.103, 30 %, 0 %, 623 MiB, 46068 MiB, 106.21 W
2026/04/24 10:44:32.104, 30 %, 0 %, 623 MiB, 46068 MiB, 106.03 W
2026/04/24 10:44:42.105, 30 %, 0 %, 623 MiB, 46068 MiB, 105.94 W
2026/04/24 10:44:52.106, 30 %, 0 %, 623 MiB, 46068 MiB, 106.10 W
2026/04/24 10:45:02.107, 30 %, 0 %, 623 MiB, 46068 MiB, 106.27 W
2026/04/24 10:45:12.108, 30 %, 0 %, 623 MiB, 46068 MiB, 106.48 W
2026/04/24 10:45:22.109, 30 %, 0 %, 623 MiB, 46068 MiB, 106.74 W
2026/04/24 10:45:32.110, 30 %, 0 %, 623 MiB, 46068 MiB, 107.07 W
2026/04/24 10:45:42.111, 30 %, 0 %, 623 MiB, 46068 MiB, 106.99 W
2026/04/24 10:45:52.112, 30 %, 0 %, 623 MiB, 46068 MiB, 107.43 W
2026/04/24 10:46:02.113, 30 %, 0 %, 623 MiB, 46068 MiB, 107.63 W
2026/04/24 10:46:12.114, 30 %, 0 %, 623 MiB, 46068 MiB, 107.64 W
2026/04/24 10:46:22.115, 31 %, 0 %, 623 MiB, 46068 MiB, 107.13 W
2026/04/24 10:46:32.116, 30 %, 0 %, 623 MiB, 46068 MiB, 106.59 W
2026/04/24 10:46:42.117, 30 %, 0 %, 623 MiB, 46068 MiB, 106.20 W
2026/04/24 10:46:52.118, 30 %, 0 %, 623 MiB, 46068 MiB, 106.01 W
2026/04/24 10:47:02.119, 30 %, 0 %, 623 MiB, 46068 MiB, 106.26 W
2026/04/24 10:47:12.120, 30 %, 0 %, 623 MiB, 46068 MiB, 106.43 W
2026/04/24 10:47:22.121, 12 %, 0 %, 619 MiB, 46068 MiB, 104.06 W
